,ID,HeavyAtomCount,MolLogP,NumHeteroatoms,NumRotatableBonds,RingCount,TPSA,LabuteASA,MolWt,FCount,FCount2,Tox_1,Tox_2,Tox_3,Tox_4,Tox_5,Tox_6,Tox_7,Tox_8,Tox_9,Tox_10,Tox_11,Tox_12,Tox_13,Tox_14,Tox_15,Tox_16,Tox_17,Tox_18,Tox_19,Tox_20,Tox_21,Tox_22,Tox_23,Tox_24,Tox_25,Tox_26,Tox_27,Tox_28,Tox_29,Tox_30,Tox_31,Tox_32,Tox_33,Tox_34,Tox_35,Tox_36,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,NHOHCount,NOCount,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Acceptor_Count,Aromatic_Count,Donor_Count,Hydrophobe_Count,NegIonizable_Count,PosIonizable_Count,Acceptor:Acceptor-6.00,Acceptor:Aromatic-6.00,Acceptor:Donor-6.00,Acceptor:Hydrophobe-6.00,Acceptor:NegIonizable-6.00,Acceptor:PosIonizable-6.00,Aromatic:Aromatic-6.00,Aromatic:Donor-6.00,Aromatic:Hydrophobe-6.00,Aromatic:NegIonizable-6.00,Aromatic:PosIonizable-6.00,Donor:Donor-6.00,Donor:Hydrophobe-6.00,Donor:NegIonizable-6.00,Donor:PosIonizable-6.00,Hydrophobe:Hydrophobe-6.00,Hydrophobe:NegIonizable-6.00,Hydrophobe:PosIonizable-6.00,NegIonizable:NegIonizable-6.00,NegIonizable:PosIonizable-6.00,PosIonizable:PosIonizable-6.00,Acceptor:Acceptor-4.00,Acceptor:Aromatic-4.00,Acceptor:Donor-4.00,Acceptor:Hydrophobe-4.00,Acceptor:NegIonizable-4.00,Acceptor:PosIonizable-4.00,Aromatic:Aromatic-4.00,Aromatic:Donor-4.00,Aromatic:Hydrophobe-4.00,Aromatic:NegIonizable-4.00,Aromatic:PosIonizable-4.00,Donor:Donor-4.00,Donor:Hydrophobe-4.00,Donor:NegIonizable-4.00,Donor:PosIonizable-4.00,Hydrophobe:Hydrophobe-4.00,Hydrophobe:NegIonizable-4.00,Hydrophobe:PosIonizable-4.00,NegIonizable:NegIonizable-4.00,NegIonizable:PosIonizable-4.00,PosIonizable:PosIonizable-4.00,Acceptor:Acceptor-2.00,Acceptor:Aromatic-2.00,Acceptor:Donor-2.00,Acceptor:Hydrophobe-2.00,Acceptor:NegIonizable-2.00,Acceptor:PosIonizable-2.00,Aromatic:Aromatic-2.00,Aromatic:Donor-2.00,Aromatic:Hydrophobe-2.00,Aromatic:NegIonizable-2.00,Aromatic:PosIonizable-2.00,Donor:Donor-2.00,Donor:Hydrophobe-2.00,Donor:NegIonizable-2.00,Donor:PosIonizable-2.00,Hydrophobe:Hydrophobe-2.00,Hydrophobe:NegIonizable-2.00,Hydrophobe:PosIonizable-2.00,NegIonizable:NegIonizable-2.00,NegIonizable:PosIonizable-2.00,PosIonizable:PosIonizable-2.00,CLASS
167,167,27,4.8878,5,1,4,42.43,164.35941045200002,382.89099999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7553254109,896.9358326939999,18.8027541405,15.502737328399999,16.2586662744,13.1690350956,9.5384696954,9.9164341684,6.9771233762,7.4135591567,5.3749409555,5.610038058300001,4.0572293084,4.2519295348,-2.33,18.0529154046,7.729953781799999,3.5865231461000002,0,4,9.6367726847,0.0,0.0,0.0,0.0,6.0932400709,4.983978521,4.7945371841,0.0,0.0,29.306778557199998,67.4964793719,29.8820942272,12.3008099594,9.5314001379,23.267284491199998,0.0,9.8838882518,0.0,32.6070236914,19.6963947763,69.5086992277,0,0.0,0.0,4.7945371841,0.0,11.6009398902,35.673523099099995,17.5785061997,0.0,42.1496629155,42.101783444,5.0226333137,5.5731045301,0,0,6.2686535226,0,0,0,0,0,0,0.0,51.175790921899996,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,9,0,0,1,9,1,9,0,0,42,6,49,0,0,0,3,0,0,28,0,0,0,0,0,1,5,0,5,0,0,31,1,37,0,0,0,0,0,0,27,0,0,0,0,0,1,2,0,1,0,0,15,0,16,0,0,0,0,0,0,15,0,0,0,0,0,1
169,169,15,3.0732,2,4,1,37.3,90.9417537725,206.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7590371332999997,324.894119002,11.4222852519,9.5266702823,9.5266702823,7.0029077554,5.3203009058,5.3203009058,4.3994781236,4.3994781236,2.4940956097,2.4940956097,1.5563767758000002,1.5563767758000002,-1.31,11.763046019,4.9644602954,3.3876306316000004,1,2,5.1065273948000005,0.0,0.0,0.0,0.0,5.969305287999999,4.7945371841,0.0,0.0,0.0,38.1129426732,30.3893678522,0.0,5.9179060462,9.9010645789,5.969305287999999,0.0,0.0,5.9179060462,33.1099392682,0.0,35.3923712572,0,0.0,0.0,0.0,0.0,0.0,11.0758326828,11.215358807000001,5.9179060462,37.8160206286,24.2654682738,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,36.1666666667,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,11,3,0,1,0,1,3,1,0,10,5,35,15,0,0,1,0,0,43,18,0,3,0,0,1,0,1,2,1,0,10,2,32,11,0,0,1,0,0,37,14,0,3,0,0,1,0,1,1,1,0,8,0,16,2,0,0,0,0,0,20,4,0,3,0,0,0
183,183,22,4.867,1,2,3,3.24,134.526978872,293.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9715624872,545.309196184,15.6315457442,14.049143412100001,14.049143412100001,10.5226219278,8.384536316,8.384536316,7.4720261413,7.4720261413,5.2184279024,5.2184279024,3.8176555832,3.8176555832,-1.6,15.3016262755,5.887683316,2.8258582907,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.8999097309,0.0,0.0,0.0,60.6636706846,57.8292706401,10.953915721800001,0.0,0.0,0.0,0.0,4.8999097309,0.0,44.5667705667,13.0895128118,71.79057366800001,0,0.0,0.0,0.0,0.0,0.0,23.528347795100004,5.4149904694,0.0,44.7397578283,60.6636706846,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,39.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,17,0,1,0,0,0,0,0,0,41,0,41,0,0,0,15,0,0,82,0,1,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,9,0,0,54,0,1,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,1,0,0,29,0,0,0,0,0,0
209,209,37,5.5105,5,10,4,81.0,219.95300700599998,501.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3110460794,1096.92519956,26.468044558400003,21.884454447800003,21.884454447800003,17.7242358804,13.3030494792,13.3030494792,10.824533999000002,10.824533999000002,8.109897200599999,8.109897200599999,5.517229509400001,5.517229509400001,-2.99,27.0557458316,11.594940331300002,5.9550355702,3,5,20.2194919154,5.601050811,0.0,0.0,0.0,5.969305287999999,4.7945371841,0.0,0.0,0.0,84.9291389585,87.3367421218,0.0,11.518956857100001,20.114119368599997,5.969305287999999,0.0,4.8999097309,5.9179060462,56.6507685592,19.634269217699998,107.182944925,0,0.0,0.0,0.0,0.0,0.0,45.823066421099995,15.8105784645,5.9179060462,67.8885332456,84.9291389585,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,83.0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,22,3,1,2,9,1,10,3,0,70,16,76,16,0,2,22,2,0,106,19,1,3,0,0,1,8,1,9,1,0,53,11,59,12,0,0,12,0,0,78,14,1,3,0,0,1,4,1,5,1,0,31,4,35,4,0,0,5,0,0,41,4,0,3,0,0,0
228,229,22,2.2553,7,4,3,90.01,127.80335376200001,314.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9404043278,871.4206209069999,15.5791395014,11.5473752927,12.363871873599999,10.5604800752,6.5397285191,8.022891766699999,4.6383353419,6.320737583300001,3.0728252005,4.4434601297,1.9991769131000001,3.0412553054,-2.8,14.1505161979,5.5311965812,2.7932278904000003,3,6,5.7336674772,5.817862777799999,0.0,0.0,10.0232911534,0.0,4.7220948645,13.099599919500001,5.098681808299999,0.0,18.199101205399998,36.398202410799996,11.7537533431,16.7797133218,8.417796984299999,21.5285402059,0.0,9.7804847435,0.0,4.8954834755,10.4557623416,66.8605142562,0,5.687386274700001,10.4557623416,11.5052490525,0.0,0.0,18.1982817278,10.0232911534,0.0,0.0,71.7559977317,0.0,5.687386274700001,0,0,-3.6968855111,0,0,0,0,0,0,26.3253498992,32.4548689453,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,17,2,12,0,0,3,26,5,14,0,0,90,17,62,0,0,1,3,0,0,32,0,0,0,0,0,3,19,3,9,0,0,62,15,45,0,0,0,1,0,0,23,0,0,0,0,0,1,8,3,3,0,0,34,6,25,0,0,0,0,0,0,16,0,0,0,0,0,0
241,242,31,4.6276,7,5,5,40.51,185.926905856,440.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3369143769,1088.90240644,21.3716682413,17.3588246952,18.1147536412,15.0805200359,10.899048048800001,11.277012521800001,8.4272232176,8.8636589981,6.5608319256,6.795929028400001,4.8225539798,4.9946570037,-2.57,20.339233284000002,8.517534171,4.1434746615,1,5,19.6837077135,5.8172208411,0.0,0.0,0.0,6.0311145123,0.0,9.184952231799999,0.0,0.0,11.6009398902,79.8770830748,48.4721129982,5.5167007176,9.184952231799999,28.534979334699997,0.0,19.6837077135,0.0,18.759549292,39.268538435500005,65.0647186973,0,5.687386274700001,5.316788604,9.184952231799999,0.0,11.6009398902,59.666572057299994,0.0,5.8172208411,24.3230007837,48.6614130508,5.0226333137,16.5903112068,0,0,6.3396747303,0,0,0,0,0,0,15.5661620399,46.705274341000006,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,3,14,0,1,0,0,1,0,0,0,95,11,92,0,9,3,0,0,0,68,0,7,0,0,0,0,0,1,0,0,0,71,4,68,0,4,2,0,0,0,49,0,2,0,0,0,0,0,1,0,0,0,36,1,33,0,1,0,0,0,0,25,0,1,0,0,0,1
259,260,29,3.3685,7,6,3,59.08,175.324999341,414.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0558523189,869.3709150000001,20.9658908473,17.1233848976,17.9398814785,13.901085903199998,9.4337709327,10.313423744,7.1025209937,8.285917447100001,4.7024680392,6.0749162148,3.238277154,4.5567521172,-2.51,21.2049245127,9.3250646663,4.9157600212,0,6,19.2735453693,5.749511833300001,6.1039663878,0.0,5.9071797294,5.969305287999999,9.589074368099999,0.0,0.0,11.7618849494,24.2654682738,43.9242637309,24.908733487,18.047121845899998,19.0628002757,29.325756241399997,0.0,4.8999097309,0.0,23.1731250929,39.1945640493,54.094388039399995,0,5.749511833300001,9.6367726847,5.687386274700001,5.749511833300001,11.7618849494,57.1750154544,14.3259373219,0.0,17.737126721400003,53.426420023199995,0.0,0.0,0,0,1.5420873488,0,0,0,0,0,0,0.0,64.9579126512,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,12,1,13,0,1,4,6,2,7,0,2,44,7,49,0,7,0,0,0,0,55,0,8,0,0,0,3,3,1,4,0,1,32,2,35,0,2,0,0,0,0,40,0,3,0,0,0,0,0,0,1,0,0,19,0,19,0,0,0,0,0,0,21,0,0,0,0,0,1
266,267,23,2.3659,5,12,1,59.95,139.49544011700002,325.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1971600403,405.987541758,17.0791395014,14.7489442572,14.7489442572,10.9692342506,8.2957726123,8.2957726123,6.143858579600001,6.143858579600001,3.0750467838,3.0750467838,1.8377482604,1.8377482604,-1.14,19.9057456542,11.4040936679,10.2845587695,2,5,24.6339048602,18.4603601855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9802085363,31.543660028,12.5865972351,25.9246122813,19.3171162562,0.0,0.0,5.316788604,0.0,52.5516043679,26.365402299499998,29.8289197655,0,5.749511833300001,10.0536515578,0.0,5.749511833300001,0.0,49.7217032989,16.0806078721,0.0,33.2584002905,24.2654682738,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,49.8333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,2,12,0,1,3,0,1,9,0,1,10,9,17,0,4,1,6,0,1,23,0,4,0,0,0,2,0,1,7,0,1,10,3,10,0,1,1,6,0,1,16,0,1,0,0,0,0,0,1,3,0,1,8,0,8,0,0,1,3,0,1,14,0,0,0,0,0,1
300,301,45,2.8669,9,11,5,118.03,266.21838079099996,613.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2852198566,1413.70199035,31.9761162479,26.6017236533,26.6017236533,21.552665148000003,16.0106161631,16.0106161631,13.5790901608,13.5790901608,8.704482620599999,8.704482620599999,6.5649804898,6.5649804898,-3.63,32.754084204899996,14.643085866099998,8.976638083300001,4,9,20.8466319977,6.0418408292,0.0,11.814359458699998,0.0,0.0,24.372872350799998,0.0,0.0,0.0,60.6636706846,61.93302788020001,62.9951220943,18.2497736046,19.8021291578,11.814359458699998,0.0,25.417375190700003,5.9179060462,76.4089725599,26.1790256237,101.37753086299999,0,0.0,10.633577208,0.0,0.0,0.0,86.7789367117,28.9754740199,5.9179060462,55.4876800179,79.1237248963,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,99.9166666667,0,2,2,0,0,1,0,0,0,0,2,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,18,6,20,0,2,2,15,5,19,0,1,45,22,45,0,9,5,26,0,1,69,0,2,0,0,1,1,10,4,14,0,1,40,18,37,0,6,2,14,0,1,46,0,1,0,0,1,0,3,2,4,0,0,28,12,23,0,2,1,2,0,0,29,0,1,0,0,0,1
332,333,12,1.56069,5,1,1,36.16,75.373770529,186.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9597044615,339.420729458,9.1378282015,6.980979382,7.797475962899999,5.6639024601,3.5759194531,3.9841677435,2.2605442249000003,2.6256925966,1.4116638146,1.8963436040000001,0.796095908,0.9923476311,-1.1,8.991743119299999,3.5321787307,1.5549648666,0,4,9.3039626016,0.0,4.7710657706,0.0,0.0,6.0932400709,0.0,9.3616368319,0.0,0.0,0.0,19.141610642699998,19.4413591259,6.6068819645,9.5314001379,18.311113514000002,0.0,9.1341992956,7.0476719827,6.923737199700001,6.6068819645,17.1647529138,0,0.0,0.0,4.7945371841,0.0,12.217873443,21.834321330999998,11.784534936500002,4.7710657706,6.923737199700001,12.3936871432,0.0,0.0,0,0,4.942069161,0,0,0,0,0,0,2.9633796296,23.094551209400002,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,5,1,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
337,338,37,6.5761,10,2,5,58.2,210.79824086,528.5369999999999,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3996383556,1144.68602186,26.9658908473,20.600426798,20.600426798,17.142667527,12.7343715009,12.7343715009,11.6342857143,11.6342857143,9.9125334295,9.9125334295,8.0551443317,8.0551443317,-2.52,26.101654038499998,8.4950792136,4.2380362661,2,4,10.633577208,0.0,0.0,11.814359458699998,0.0,12.3525970349,9.589074368099999,0.0,26.342490286,0.0,19.923494506199997,85.9687596577,17.3747373447,16.8142892581,35.9315646542,17.5017457334,0.0,5.316788604,34.501605123400005,70.766842001,5.316788604,41.478044402399995,0,0.0,10.633577208,32.0298765607,0.0,0.0,17.8562002879,21.941671403,34.501605123400005,63.499307120299996,30.3511414191,0.0,0.0,0,0,0.0,0,0,0,0,0,0,80.367527559,29.632472440999997,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,16,0,0,0,6,2,13,0,0,15,0,15,0,0,0,15,0,0,85,0,0,0,0,0,0,5,2,8,0,0,15,0,15,0,0,0,9,0,0,64,0,0,0,0,0,0,2,2,3,0,0,10,0,10,0,0,0,3,0,0,32,0,0,0,0,0,0
340,341,26,2.28022,7,3,4,74.57,149.772955165,359.401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9897108366,964.881288068,18.5850574798,14.881036823099999,14.881036823099999,12.3799178531,8.9772533013,8.9772533013,7.3454830416,7.3454830416,5.3568707818,5.3568707818,3.8395472192,3.8395472192,-2.41,17.026435129,6.0875658890999995,2.6663572619,2,6,19.8903253775,11.3806723327,0.0,5.428790391900001,0.0,5.969305287999999,4.7945371841,9.184952231799999,0.0,0.0,0.0,32.7554847137,43.4782459393,16.5903112068,14.291479626600001,22.5596164947,0.0,9.8838882518,0.0,38.7727993035,24.5341789486,39.4306620405,0,0.0,15.6454887268,10.077801322400001,0.0,0.0,41.3190423775,0.0,12.740958040699999,41.7286614422,17.0577478241,0.0,10.902924932100001,0,0,0.0,0,0,0,0,0,0,16.9957608182,49.0042391818,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,2,7,3,1,3,3,2,1,4,0,36,14,16,27,5,0,0,0,0,15,18,5,3,0,0,3,3,2,1,3,0,34,6,16,15,2,0,0,0,0,15,9,2,1,0,0,2,3,1,1,2,0,16,1,9,3,0,0,0,0,0,9,0,0,1,0,0,0
360,361,26,1.9898,5,2,4,91.67,153.398199474,360.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7481728293,723.913081502,18.905412915,15.5854273886,15.5854273886,12.1705046226,9.8036196542,9.8036196542,9.380845364099999,9.380845364099999,8.4114929379,8.4114929379,6.976356762000001,6.976356762000001,-1.33,18.0529154046,5.5850323938,2.0724999743,2,5,10.213054789700001,17.9911777219,11.5664898927,0.0,0.0,0.0,14.3836115522,0.0,0.0,0.0,19.4205789295,55.4309307832,24.1745397614,0.0,24.5966663419,17.3497348391,0.0,0.0,28.5836990773,64.3942765708,6.6068819645,11.6491246369,0,0.0,0.0,0.0,0.0,0.0,39.770722404299995,14.3836115522,28.5836990773,58.7932257599,11.6491246369,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,65.4166666667,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,8,0,0,7,0,5,14,0,0,0,0,0,0,0,1,3,0,0,25,0,0,0,0,0,4,0,3,10,0,0,0,0,0,0,0,1,2,0,0,20,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0
389,390,15,-0.1303,6,1,2,95.11,88.08743730229999,209.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2740250949000003,338.515490872,10.8364988143,8.517473790499999,8.517473790499999,7.181540550399999,5.087764245,5.087764245,3.7394902178,3.7394902178,2.6287276967,2.6287276967,1.8032239980000002,1.8032239980000002,-1.72,9.8206084002,3.7990994713,1.8790306938999999,4,6,21.57449771,0.0,11.635725555699999,0.0,0.0,5.948339281,0.0,4.7304076419,0.0,0.0,4.983978521,19.262464868800002,13.0895128118,6.0663670685,4.7304076419,17.5840648367,0.0,4.983978521,0.0,19.262464868800002,29.456757496999998,11.2736200932,0,0.0,21.0976523271,17.5840648367,0.0,0.0,18.0734913328,0.0,5.2072530248,19.262464868800002,6.0663670685,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,36.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,1,0,3,2,0,0,0,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
