,ID,HeavyAtomCount,MolLogP,NumHeteroatoms,NumRotatableBonds,RingCount,TPSA,LabuteASA,MolWt,FCount,FCount2,Tox_1,Tox_2,Tox_3,Tox_4,Tox_5,Tox_6,Tox_7,Tox_8,Tox_9,Tox_10,Tox_11,Tox_12,Tox_13,Tox_14,Tox_15,Tox_16,Tox_17,Tox_18,Tox_19,Tox_20,Tox_21,Tox_22,Tox_23,Tox_24,Tox_25,Tox_26,Tox_27,Tox_28,Tox_29,Tox_30,Tox_31,Tox_32,Tox_33,Tox_34,Tox_35,Tox_36,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,NHOHCount,NOCount,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Acceptor_Count,Aromatic_Count,Donor_Count,Hydrophobe_Count,NegIonizable_Count,PosIonizable_Count,Acceptor:Acceptor-6.00,Acceptor:Aromatic-6.00,Acceptor:Donor-6.00,Acceptor:Hydrophobe-6.00,Acceptor:NegIonizable-6.00,Acceptor:PosIonizable-6.00,Aromatic:Aromatic-6.00,Aromatic:Donor-6.00,Aromatic:Hydrophobe-6.00,Aromatic:NegIonizable-6.00,Aromatic:PosIonizable-6.00,Donor:Donor-6.00,Donor:Hydrophobe-6.00,Donor:NegIonizable-6.00,Donor:PosIonizable-6.00,Hydrophobe:Hydrophobe-6.00,Hydrophobe:NegIonizable-6.00,Hydrophobe:PosIonizable-6.00,NegIonizable:NegIonizable-6.00,NegIonizable:PosIonizable-6.00,PosIonizable:PosIonizable-6.00,Acceptor:Acceptor-4.00,Acceptor:Aromatic-4.00,Acceptor:Donor-4.00,Acceptor:Hydrophobe-4.00,Acceptor:NegIonizable-4.00,Acceptor:PosIonizable-4.00,Aromatic:Aromatic-4.00,Aromatic:Donor-4.00,Aromatic:Hydrophobe-4.00,Aromatic:NegIonizable-4.00,Aromatic:PosIonizable-4.00,Donor:Donor-4.00,Donor:Hydrophobe-4.00,Donor:NegIonizable-4.00,Donor:PosIonizable-4.00,Hydrophobe:Hydrophobe-4.00,Hydrophobe:NegIonizable-4.00,Hydrophobe:PosIonizable-4.00,NegIonizable:NegIonizable-4.00,NegIonizable:PosIonizable-4.00,PosIonizable:PosIonizable-4.00,Acceptor:Acceptor-2.00,Acceptor:Aromatic-2.00,Acceptor:Donor-2.00,Acceptor:Hydrophobe-2.00,Acceptor:NegIonizable-2.00,Acceptor:PosIonizable-2.00,Aromatic:Aromatic-2.00,Aromatic:Donor-2.00,Aromatic:Hydrophobe-2.00,Aromatic:NegIonizable-2.00,Aromatic:PosIonizable-2.00,Donor:Donor-2.00,Donor:Hydrophobe-2.00,Donor:NegIonizable-2.00,Donor:PosIonizable-2.00,Hydrophobe:Hydrophobe-2.00,Hydrophobe:NegIonizable-2.00,Hydrophobe:PosIonizable-2.00,NegIonizable:NegIonizable-2.00,NegIonizable:PosIonizable-2.00,PosIonizable:PosIonizable-2.00,CLASS
271,272,34,5.3513,6,8,5,42.32,199.733460314,458.58099999999996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2100656035,1211.63366299,23.329851878000003,19.5831545177,19.5831545177,16.674167731,11.993056103299999,11.993056103299999,8.9950625043,8.9950625043,6.7050569408000005,6.7050569408000005,4.6810306566,4.6810306566,-3.38,22.4140929014,10.263474414600001,5.228571731600001,1,5,19.520660936400002,11.5667326743,0.0,5.948339281,0.0,0.0,0.0,9.3743935686,0.0,0.0,36.398202410799996,66.7875702629,25.6761100469,24.6879553824,9.1272780015,16.981740716199997,0.0,14.450987899600001,0.0,31.8490621038,32.060855363,89.740528646,0,5.749511833300001,10.0536515578,10.3387543287,5.749511833300001,0.0,47.2368954878,12.965578028800001,5.8172208411,23.9685462292,72.79640482149999,0.0,11.0334014352,0,0,0.0,0,0,0,0,0,0,15.5870037665,54.9129962335,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,2,19,0,6,1,11,2,12,0,2,94,13,92,0,11,0,12,0,0,64,0,2,0,0,10,1,8,2,8,0,2,75,9,72,0,7,0,5,0,0,51,0,0,0,0,7,0,3,0,3,0,1,42,5,39,0,6,0,1,0,0,29,0,0,0,0,6,1
272,273,26,3.5178,7,5,3,110.65,147.205000814,353.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1993487239,1051.80756218,18.8445705038,13.8389278472,13.8389278472,12.3799178531,7.8667279726,7.8667279726,5.9553280153,5.9553280153,4.1661881276,4.1661881276,2.9575568817,2.9575568817,-3.48,17.346505113499997,6.794154869,3.1884213686000002,1,7,9.523678331900001,17.1157769213,0.0,0.0,5.687386274700001,5.6255863191,14.9088554528,4.7945371841,0.0,0.0,24.2654682738,24.6199228283,24.471461806,15.872986755,19.2415265648,22.4398755772,0.0,0.0,0.0,19.262464868800002,0.0,80.192281303,0,5.749511833300001,5.6255863191,5.687386274700001,5.749511833300001,0.0,15.81308339,4.7945371841,10.1143182688,30.3893678522,57.7426246688,0.0,10.969244356099999,0,0,0.0,0,0,0,0,0,0,5.2845169595999995,68.3821497071,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,18,0,0,3,14,1,17,0,0,83,9,104,0,0,0,8,0,0,93,0,0,0,0,0,3,8,1,11,0,0,60,9,70,0,0,0,5,0,0,64,0,0,0,0,0,1,4,1,4,0,0,31,4,33,0,0,0,2,0,0,32,0,0,0,0,0,1
273,274,16,1.185,5,4,1,75.27,94.9671316856,226.27599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0460336908,305.19136469299997,12.3449349827,9.9234154841,9.9234154841,7.484434885800001,5.6544130829,5.6544130829,4.252001201600001,4.252001201600001,3.3851155426,3.3851155426,2.3602226606,2.3602226606,-1.39,12.6784462697,4.6342425943,1.8140650944,2,5,0.0,5.4149904694,0.0,11.814359458699998,0.0,6.0311145123,20.2226515762,4.7945371841,0.0,0.0,27.192033222,18.759549292,0.0,0.0,14.3836115522,17.845473971,0.0,10.633577208,11.3328965156,40.0336764678,0.0,0.0,0,0.0,10.633577208,4.7945371841,0.0,0.0,17.845473971,9.589074368099999,11.3328965156,40.0336764678,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,44.0833333333,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,5,0,0,3,0,3,12,0,0,0,0,0,0,0,1,8,0,0,6,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,285,22,3.4292,5,0,4,36.86,133.92337538700002,313.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8840897775,738.4339512239999,14.940946820899999,12.050518963499998,12.806447909600001,10.809663088099999,7.4229973742999995,7.8009618474,5.3827264847,5.8191622652,3.9105674388,4.1456645414999995,2.812257484,2.984360508,-2.04,13.6111066056,5.6295877321,2.4456707426,1,4,14.9535612887,17.272517893699998,5.749511833300001,0.0,0.0,0.0,0.0,4.9924047326,0.0,0.0,23.7336740272,30.3318353423,31.201658937399998,5.5634514916999995,4.7368629538,23.1239459507,0.0,10.2166983349,4.9924047326,0.0,26.1790256237,53.0506542847,0,11.499023666600001,10.0536515578,5.687386274700001,11.499023666600001,11.6009398902,36.9145551403,0.0,0.0,5.5634514916999995,47.4569742119,5.0226333137,0.0,0,0,6.2040523956,0,0,0,0,0,0,0.0,38.9070587155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,12,0,1,0,4,2,4,0,1,52,18,52,0,7,1,0,0,1,52,0,7,0,0,0,0,4,1,4,0,0,41,10,41,0,2,0,0,0,0,41,0,2,0,0,0,0,3,1,3,0,0,20,4,20,0,0,0,0,0,0,20,0,0,0,0,0,1
286,287,24,0.7639,8,3,3,77.81,137.413929665,334.351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1831590312999998,856.5018374860001,17.4303569414,13.5437933683,13.5437933683,11.4179226556,7.6553569403,7.6553569403,5.881753182000001,5.881753182000001,4.3874078802,4.3874078802,2.9613660529000003,2.9613660529000003,-2.61,16.2549183565,6.120849746699999,2.6882101419,2,7,20.3321382537,11.3806723327,0.0,5.428790391900001,0.0,5.969305287999999,9.470639625,9.184952231799999,0.0,0.0,0.0,19.1804061196,39.4235411779,16.5903112068,14.291479626600001,22.5596164947,0.0,9.576012171799999,0.0,0.0,50.600070717,39.9335776173,0,0.0,15.7544915199,10.077801322400001,0.0,0.0,60.9262144435,0.0,5.8172208411,10.3579886758,23.1241148926,0.0,10.902924932100001,0,0,0.0,0,0,0,0,0,0,16.0082147581,48.158451908500005,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,3,7,3,1,3,3,3,1,4,0,36,22,16,25,5,2,0,3,0,15,18,5,3,0,0,3,3,3,1,3,0,32,14,15,15,2,1,0,3,0,15,9,2,1,0,0,2,3,1,1,2,0,15,6,9,3,0,0,0,1,0,9,0,0,1,0,0,0
287,288,24,3.1732,4,4,5,45.59,142.313426203,324.42400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6870853618000001,760.387301043,16.681433796900002,14.0589256748,14.0589256748,11.7070398981,8.6829903613,8.6829903613,6.9743936588999995,6.9743936588999995,5.819484376599999,5.819484376599999,4.4443060343,4.4443060343,-1.91,15.6080106499,6.1876079187,2.5024063340000002,1,4,9.8433903486,5.749511833300001,0.0,0.0,0.0,0.0,9.8838882518,0.0,0.0,6.5789356836,6.0760201068,61.0511315096,24.169665021100002,18.7304646466,9.8433903486,10.902924932100001,0.0,9.8838882518,11.8358120923,24.9874504627,20.1993103531,48.6807191276,0,5.749511833300001,4.7368629538,0.0,5.749511833300001,0.0,41.2315668289,0.0,11.8358120923,24.5090611253,43.1172676359,0.0,10.902924932100001,0,0,0.0,0,0,0,0,0,0,0.0,49.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,1,2,6,2,9,0,1,45,16,59,0,7,0,2,0,0,36,0,5,0,0,0,2,5,1,5,0,0,42,6,43,0,2,0,2,0,0,27,0,2,0,0,0,0,2,0,2,0,0,23,1,19,0,0,0,1,0,0,14,0,0,0,0,0,1
305,306,19,3.00254,3,1,3,34.89,110.710835635,250.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4281054236,818.337035761,13.405412915,10.921477635,10.921477635,9.1815405504,6.2268586724,6.2268586724,4.6032154396,4.6032154396,3.2997674716,3.2997674716,2.3417387544,2.3417387544,-2.42,11.658106370399999,4.354055670899999,1.8340679152000001,0,3,0.0,5.824404498,0.0,0.0,5.5592668950999995,0.0,9.3616368319,4.983978521,0.0,0.0,30.3318353423,37.6100270965,0.0,16.5903112068,0.0,10.902924932100001,0.0,9.5510781687,0.0,13.847474399400001,0.0,70.2725966165,0,5.687386274700001,5.5592668950999995,0.0,0.0,0.0,9.5510781687,0.0,13.847474399400001,11.3878559897,53.3254737318,0.0,16.5903112068,0,0,0.0,0,0,0,0,0,0,1.6782407407,40.321759259299995,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,12,0,0,1,14,0,11,0,0,93,0,67,0,0,0,0,0,0,44,0,0,0,0,0,1,10,0,7,0,0,69,0,45,0,0,0,0,0,0,29,0,0,0,0,0,1,4,0,2,0,0,33,0,21,0,0,0,0,0,0,17,0,0,0,0,0,1
306,307,22,-0.0808,8,3,3,100.35,125.95772053399999,303.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1686429326,779.8773504110001,15.6898699654,12.2427990027,12.2427990027,10.6133922029,7.2065339861,7.2065339861,5.1073989491,5.1073989491,3.7730967204000003,3.7730967204000003,2.5742270414,2.5742270414,-2.48,14.456968809200001,5.7218539514,2.4123697638999997,2,8,19.8903253775,11.2106287125,0.0,11.377129672899999,0.0,5.969305287999999,4.7945371841,9.778515705,4.983978521,0.0,0.0,6.923737199700001,45.1174691728,5.3862242145,9.9010645789,22.951046004200002,0.0,19.8518452937,0.0,13.468493605599999,31.078935354499997,28.1804662109,0,0.0,15.6454887268,5.948339281,0.0,0.0,51.789914996099995,6.5447564059,0.0,17.2817258755,17.1882243273,0.0,11.0334014352,0,0,0.0,0,0,0,0,0,0,1.6741697373,54.3258302627,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,10,2,2,3,1,6,8,4,2,7,1,34,13,6,24,5,0,0,0,0,1,6,1,3,0,0,5,8,2,2,4,0,31,6,6,15,2,0,0,0,0,1,4,0,1,0,0,3,4,1,1,2,0,13,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0
319,320,23,4.8697,1,1,4,20.23,140.793963896,310.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7448074795,593.5842225590001,16.2422762082,14.4823830225,14.4823830225,11.060608938,9.6284027573,9.6284027573,8.5392464729,8.5392464729,8.0141652148,8.0141652148,7.025729553,7.025729553,-1.0,15.5232,5.25,1.9100529101,1,1,5.1065273948000005,5.601050811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4233498955999995,36.6453363691,81.459018791,5.4149904694,0.0,5.1065273948000005,0.0,0.0,0.0,29.086614654,70.312182617,0.0,23.8011648506,0,12.343784214500001,0.0,0.0,0.0,0.0,10.7075782058,0.0,41.4303988685,64.711131806,23.8011648506,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,44.1666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
322,323,32,5.4065,3,2,5,40.54,192.137355986,429.60400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6691166225999998,1066.61434691,22.6729976285,19.8712251033,19.8712251033,15.270805714000002,12.175028102,12.175028102,10.7555308449,10.7555308449,9.0301000389,9.0301000389,7.3810182086000005,7.3810182086000005,-2.31,21.5312514148,7.631144053099999,3.1060786588,1,3,10.0064371257,5.601050811,5.7832449464,0.0,0.0,0.0,4.7945371841,0.0,0.0,5.9204343189,30.550010185500003,92.20289382520001,37.5364483785,0.0,9.9010645789,11.470631221,0.0,0.0,17.250802561700002,70.312182617,18.9952536962,52.6242534626,0,11.8408686377,4.8999097309,5.687386274700001,0.0,0.0,30.5861671175,4.7945371841,29.0916711994,70.2745832977,47.0608019709,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,65.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,16,0,0,0,6,0,15,0,0,14,0,14,0,0,0,7,0,0,103,0,0,0,0,0,0,2,0,8,0,0,11,0,11,0,0,0,4,0,0,70,0,0,0,0,0,0,1,0,5,0,0,8,0,8,0,0,0,3,0,0,32,0,0,0,0,0,1
326,327,22,3.2015,7,9,1,56.84,127.628830499,318.339,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7832054113,458.850518304,16.424438963,12.5269956285,12.5269956285,10.4857117731,7.0418951389,7.0418951389,4.684895194,4.684895194,2.9413736261000003,2.9413736261000003,1.8093940858000002,1.8093940858000002,-1.6,18.4490196078,9.4238751148,6.444981257799999,2,4,15.3081190147,6.6068819645,0.0,0.0,0.0,6.1762985174,0.0,0.0,13.171245143,0.0,17.2884468637,36.9586504974,20.2614359117,11.2751364945,22.7456966806,5.7116850027999995,0.0,0.0,10.889380203900002,25.438763386199998,26.8683178762,35.3923712572,0,0.0,5.7336674772,13.171245143,0.0,0.0,32.580002879,15.750750055,0.0,30.3893678522,29.4211810006,0.0,0.0,0,0,0.0,0,0,0,0,0,0,37.721520157,25.528479843000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,1,9,0,1,1,0,1,3,0,1,10,3,21,0,3,0,3,0,0,23,0,3,0,0,0,0,0,1,3,0,1,10,0,17,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,8,0,9,0,0,0,1,0,0,10,0,0,0,0,0,0
340,341,20,3.1538,4,1,3,32.67,122.06237911299999,284.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2299634444,694.8779897539999,14.1125196962,11.006548889200001,11.7624778352,9.6647037979,6.3296390013,6.707603474299999,4.6450865082999995,5.0815222888,3.3688335423,3.6039306450999997,2.3054972364,2.4776002604,-2.13,12.881278899200002,5.0977128496,2.2075288725,0,3,4.8999097309,6.5447564059,0.0,5.9071797294,0.0,0.0,9.7869419167,0.0,0.0,0.0,41.9327752325,18.199101205399998,23.1972082798,11.3990712775,4.7945371841,28.907190897,0.0,0.0,4.9924047326,0.0,18.4923381194,64.6804728448,0,0.0,4.8999097309,5.687386274700001,0.0,11.6009398902,25.211293120700002,4.7945371841,0.0,11.126902983399999,53.523341280299995,5.0226333137,0.0,0,0,6.1083659472,0,0,0,0,0,0,0.0,39.5027451639,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0,0,5,0,5,0,0,45,0,45,0,0,0,0,0,0,45,0,0,0,0,0,0,2,0,2,0,0,29,0,29,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,1,0,0,16,0,16,0,0,0,0,0,0,16,0,0,0,0,0,1
371,372,22,3.4392199999999997,5,0,4,30.87,134.63664509999998,312.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8094067663999998,726.010210365,15.1040835278,12.9650675477,13.7815641286,10.7035099382,7.6958938817,8.512390462599999,5.9677326694,7.2240556559,4.2775930836,5.2435189099,3.0059599122000003,3.92586878,-1.85,13.788296582100001,5.4092944314,2.4012727032,1,4,15.1166080657,10.8367017624,0.0,0.0,0.0,0.0,0.0,4.9924047326,0.0,11.336785877899999,12.1327341369,32.1705103878,31.056172817399997,16.9382240411,0.0,33.548260189699995,0.0,9.7998194617,4.9924047326,6.923737199700001,38.5434862103,40.7724340277,0,0.0,5.316788604,16.3758545261,0.0,11.336785877899999,48.8621368538,0.0,6.923737199700001,10.4405986854,35.3242400749,0.0,0.0,0,0,1.8063756351,0,0,0,0,0,0,0.0,39.5269576982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,11,0,1,0,0,0,0,0,0,35,17,35,0,5,2,10,0,1,35,0,5,0,0,0,0,0,0,0,0,0,28,12,28,0,0,2,5,0,1,28,0,0,0,0,0,0,0,0,0,0,0,15,7,15,0,0,0,2,0,0,15,0,0,0,0,0,0
381,382,28,2.165,6,2,4,94.83,170.009516435,408.92199999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8376918795,804.7488254880001,20.698306133800003,16.6130876307,17.3690165767,12.963233394200001,10.1423353267,10.5202997997,9.749150874,10.374568890900001,8.791253205,9.7160203697,7.26103317,7.7837388115,-1.01,20.2704090193,6.0048084317,2.0882150568999998,3,5,15.3195821845,12.2079327755,11.5664898927,0.0,0.0,0.0,9.589074368099999,0.0,0.0,11.6009398902,32.420336236,55.589044843900005,10.8299809388,10.9781386792,24.9086565527,23.167429783000003,0.0,0.0,28.5836990773,63.0336875809,6.6068819645,23.8011648506,0,0.0,0.0,0.0,0.0,11.6009398902,50.0721435319,9.589074368099999,28.5836990773,46.4544980908,23.8011648506,0.0,0.0,0,0,7.3033913787,0,0,0,0,0,0,0.0,63.6410530658,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,6,0,6,7,0,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0
